run_id,run_name,loss_type,lr,margin,scale,k,eer_final,eer_epoch1,eer_drop,eer_stability,diverged,n_epochs
vcv33mhj,RVL-CDIP_InternVL3-2B_triplet_20260301-214757,triplet,0.00026298498686588666,0.34148210913462973,64.0,3,0.4332824038706392,0.5179526355996944,0.08467023172905519,0.03487805839360768,False,3
12ymum0o,RVL-CDIP_InternVL3-2B_triplet_20260301-224834,triplet,0.00013443937022349417,0.6560374528591036,64.0,3,0.3615991851285969,0.3615991851285969,0.0,0.0674184339730897,True,3
oelr399q,RVL-CDIP_InternVL3-2B_triplet_20260301-234907,triplet,0.00024826383562159804,0.511047338721159,64.0,3,0.4690603514132926,0.4690603514132926,0.0,0.009334559933495204,True,3
b9hzmhck,RVL-CDIP_InternVL3-2B_triplet_20260302-004943,triplet,5.893175542715697e-06,0.47734790507735014,64.0,3,0.3158899923605806,0.3158899923605806,0.0,0.011095111994946512,True,3
8woalx61,RVL-CDIP_InternVL3-2B_triplet_20260302-015008,triplet,3.370623112175864e-06,0.42107303078398595,64.0,3,0.3354978354978355,0.3680926916221034,0.03259485612426788,0.015365362531513124,False,3
uurz7g8v,RVL-CDIP_InternVL3-2B_triplet_20260302-025033,triplet,1.355140990818075e-06,0.6249965190562696,64.0,3,0.34530175706646293,0.3647822765469825,0.019480519480519543,0.015957785434858065,False,3
ryfm5xkl,RVL-CDIP_InternVL3-2B_triplet_20260302-035057,triplet,6.295770667145465e-06,0.10067541809372008,64.0,3,0.3354978354978355,0.3680926916221034,0.03259485612426788,0.015365362531513124,False,3
linpp9ij,RVL-CDIP_InternVL3-2B_triplet_20260302-045123,triplet,1.1892968446378137e-06,0.2013867094080932,64.0,3,0.3582887700534759,0.3745861981156099,0.016297428062133967,0.0066989938394213045,False,3
08pelb09,RVL-CDIP_InternVL3-2B_triplet_20260302-055145,triplet,8.346926784655334e-06,0.2708789269457804,64.0,3,0.32900432900432897,0.34199134199134196,0.012987012987012991,0.009334559933495247,False,3
8ghrzzgi,RVL-CDIP_InternVL3-2B_triplet_20260302-065223,triplet,1.788187124274082e-05,0.10945481024645992,64.0,3,0.32900432900432897,0.32900432900432897,0.0,0.018426430848338032,False,3
7s100pyt,RVL-CDIP_InternVL3-2B_triplet_20260302-075245,triplet,1.1734150704713138e-06,0.9915346674345328,64.0,3,0.3517952635599695,0.3647822765469825,0.012987012987012991,0.0055268180058334485,False,3
gw44n0ju,RVL-CDIP_InternVL3-2B_triplet_20260302-085308,triplet,1.1709702633557632e-05,0.18754232045561345,64.0,3,0.29640947288006114,0.3680926916221034,0.07168321874204225,0.035421666069661024,False,3
at73omqs,RVL-CDIP_InternVL3-2B_triplet_20260302-095333,triplet,1.5351031105393288e-05,0.19816563168884815,64.0,3,0.2899159663865546,0.3354978354978355,0.045581869111280926,0.041284596165083044,False,3
8apyqq1l,RVL-CDIP_InternVL3-2B_triplet_20260302-105356,triplet,1.8816882775347102e-05,0.2335254178562441,64.0,3,0.2801120448179272,0.29640947288006114,0.016297428062133967,0.038216756392889455,False,3
sdsx3hyo,RVL-CDIP_InternVL3-2B_triplet_20260302-115421,triplet,2.4541845243974734e-05,0.27080601940371596,64.0,3,0.28660555131143367,0.30621339444868856,0.019607843137254888,0.04070871808190289,False,3
